Service Request URL,Service Request,Status,Request Date,Description,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011096&type=new_cs180221194656&viewRole=,DPW000011096,Assigned,"October 30, 2018 1:43 pm",Caller states the branches are hanging over her house and she would like them to be trimmed back.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002465&type=new_cs180228155543&viewRole=,DPU000002465,Assigned,"October 30, 2018 1:39 pm",Caller states there is a large sinkhole that has developed in front of his property between the sidewalk and the street. He states it developed after TS Michael came through.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002464&type=new_cs180226204420&viewRole=,DPU000002464,In Progress,"October 30, 2018 1:34 pm","Lamp post located on 3100 block of Monument Ave, Westbound, directly in front of house 3104. This area is very dark shaded with multiple trees and uneven sidewalks, creating a hazardous / unsafe environment for pedestrians, dog walkers as well as neighbors. Thank you for your attention in correcting this problem.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011095&type=new_cs180301154109&viewRole=,DPW000011095,Assigned,"October 30, 2018 1:32 pm","Caller states there are multiple pot holes along Jahnke Rd in front of the middle school, going all the way up to the light, heading west.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011094&type=new_cs180301154109&viewRole=,DPW000011094,Assigned,"October 30, 2018 1:29 pm",Street pavement is sinking in area across from 1424 W. Clay Street.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011093&type=new_cs180301154109&viewRole=,DPW000011093,Assigned,"October 30, 2018 1:27 pm",Street pavement is very rough and littered w/ potholes,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011092&type=new_cs180301154109&viewRole=,DPW000011092,Assigned,"October 30, 2018 1:25 pm",2 Large pot holes that need to be repaired in the 3100 Block,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011091&type=new_cs180301154109&viewRole=,DPW000011091,Assigned,"October 30, 2018 1:24 pm",Please fix large pothole in middle of 1400 block of CATHERINE STREET.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011090&type=new_cs180221194656&viewRole=,DPW000011090,Assigned,"October 30, 2018 1:24 pm",large tree fell into her yard with down wires,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011089&type=new_cs180220201343&viewRole=,DPW000011089,Assigned,"October 30, 2018 1:21 pm",Request installation of a sidewalk on even numbered side of road on Kinney Street between Catherine and Clay. The only portion of street that has no sidewalk.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011087&type=new_cs180221194656&viewRole=,DPW000011087,Assigned,"October 30, 2018 1:16 pm",Citizen called stating that a tree that was planted in February or March of this year is dead and he believes the tree was dead when it was planted. He is requesting the tree be replaced. He said Public Works was about to come out and remove it. I told Mr. Rolander that an Arborist would need to inspect it first. His number is 804-651-7558.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002463&type=new_cs180226204420&viewRole=,DPU000002463,Completed,"October 30, 2018 1:02 pm",streetlight out on the SE corner of the Lafayette and Monument intersection,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002462&type=new_cs180228155543&viewRole=,DPU000002462,Assigned,"October 30, 2018 1:02 pm",Giant sinkhole in the alley behind 900 W. Marshall Street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011085&type=new_cs180301154109&viewRole=,DPW000011085,Assigned,"October 30, 2018 12:57 pm",Numerous potholes on this block along both sides of the street.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011084&type=new_cs180301154109&viewRole=,DPW000011084,Assigned,"October 30, 2018 12:54 pm",Numerous potholes along this block on both sides.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011083&type=new_cs180221191046&viewRole=,DPW000011083,Assigned,"October 30, 2018 12:46 pm",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011082&type=new_cs180301154109&viewRole=,DPW000011082,Assigned,"October 30, 2018 12:41 pm",Sidewalk is missing. Entire section of sidewalk was pulled up by tornado. It’s extremely dangerous to pedestrians.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011081&type=new_cs180301154109&viewRole=,DPW000011081,Assigned,"October 30, 2018 12:39 pm","pothole came from a water leak from the alley and was told that the worker will come to fix the pothole if the water leak was fix , and now the water leak was fix potholes and was suppose to repave the alley 2810 -2812 w grace street , several reports have been put in to repave the alley some are 4 inches to 5 inches deep",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002460&type=new_cs180228212504&viewRole=,DPU000002460,Assigned,"October 30, 2018 12:32 pm",she placed a report in back in May 23rd 2018 (101000120590) stating that her ditch needs to be cleaned out and she can not do it and it is hard like cement and stuck in the hole,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011078&type=new_cs180221191046&viewRole=,DPW000011078,Assigned,"October 30, 2018 11:37 am",The tree that's at this location was planted this year and is dead citizen said was dead when planted. please replace the tree at this location.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002459&type=new_cs180228212904&viewRole=,DPU000002459,Assigned,"October 30, 2018 11:18 am",Citizen states that the drain is clogged with leaves and debris and would like to have it cleaned because its causing flooding the water and the sand is going into the street and he has been cleaning it up himself but the issue is not be solved,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011077&type=new_cs180221194032&viewRole=,DPW000011077,Assigned,"October 30, 2018 11:17 am",Large potholes at alley entrance,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011076&type=new_cs180221194656&viewRole=,DPW000011076,Assigned,"October 30, 2018 11:13 am",Limbs hanging over the house. Roof continues to be damaged by dropping dead limbs,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011075&type=new_cs180221194656&viewRole=,DPW000011075,Assigned,"October 30, 2018 10:51 am","Please trim tree, it is hitting my house",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011074&type=new_cs180221194656&viewRole=,DPW000011074,Completed,"October 30, 2018 10:51 am",We recently had tree branches cut due to the hurricane and need to have them removed.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011073&type=new_cs180221191046&viewRole=,DPW000011073,Assigned,"October 30, 2018 10:48 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011072&type=new_cs180221194032&viewRole=,DPW000011072,Assigned,"October 30, 2018 10:44 am",Worker came out to gravel the the alley and damaged Citizens fence please investigate asap. A1B1,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011071&type=new_cs180221191046&viewRole=,DPW000011071,Assigned,"October 30, 2018 10:39 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011070&type=new_cs180221194032&viewRole=,DPW000011070,Assigned,"October 30, 2018 10:35 am",Potholes need to be repair in this alley there are several please investigate asap.A1B1,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011069&type=new_cs180221191046&viewRole=,DPW000011069,Assigned,"October 30, 2018 10:31 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011068&type=new_cs180221192758&viewRole=,DPW000011068,Assigned,"October 30, 2018 10:31 am",cross the street on the side of the road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011067&type=new_cs180221191046&viewRole=,DPW000011067,Assigned,"October 30, 2018 10:27 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002458&type=new_cs180226204420&viewRole=,DPU000002458,Completed,"October 30, 2018 10:21 am",Light out in the rear of 2224 Hildreth Street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002457&type=new_cs180226204420&viewRole=,DPU000002457,Completed,"October 30, 2018 10:21 am",light out in alley behind 2000 block Chicago Ave,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011066&type=new_cs180221191046&viewRole=,DPW000011066,Assigned,"October 30, 2018 10:18 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011064&type=new_cs180221191046&viewRole=,DPW000011064,Assigned,"October 30, 2018 10:06 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011063&type=new_cs180221194656&viewRole=,DPW000011063,Assigned,"October 30, 2018 10:02 am",Tree is rubbing roof of the home. Please cut back,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011060&type=new_cs180301154109&viewRole=,DPW000011060,Assigned,"October 30, 2018 9:43 am",Caller states there are multiple pot holes along block.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002456&type=new_cs180226204420&viewRole=,DPU000002456,Completed,"October 30, 2018 9:36 am",Light out in front of address,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000381&type=new_cs180327173306&viewRole=,RPD000000381,In Progress,"October 30, 2018 9:04 am",there is a large pile of trash dump in the clearing area between lynhaven and Coles street right behind 2411 courtland st,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011054&type=new_cs180220201343&viewRole=,DPW000011054,Completed,"October 30, 2018 8:41 am",One of our cars was hit again this morning at 6:50am. This now makes the 4th car at my address that has been hit. All of our cars were parked directly in front of my house. I have previously requested speed humps but ended up getting the stop signs raised and received a new stop sign ahead sign. I have lived her for 5 years and our cars have been hit 4 times in 2018. There was also another accident less than 2 weeks ago 2 blocks down. Something needs to be done.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000380&type=new_cs180529151322&viewRole=,RPD000000380,Completed,"October 30, 2018 8:37 am",Unfamiliar Park Avenue Buick parked in front of home for multiple days.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011052&type=new_cs180221191046&viewRole=,DPW000011052,Assigned,"October 30, 2018 8:18 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011051&type=new_cs180221191046&viewRole=,DPW000011051,Assigned,"October 30, 2018 8:15 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002455&type=new_cs180228212504&viewRole=,DPU000002455,Assigned,"October 30, 2018 8:12 am","Two storm drains clogged, standing water behind them. First one on Riverside and Scottview, second further down Riverside on left.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011050&type=new_cs180221191046&viewRole=,DPW000011050,Assigned,"October 30, 2018 8:11 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011049&type=new_cs180221191046&viewRole=,DPW000011049,Assigned,"October 30, 2018 8:08 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011048&type=new_cs180221191046&viewRole=,DPW000011048,Assigned,"October 30, 2018 8:02 am",Adopt A Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011047&type=new_cs180301154109&viewRole=,DPW000011047,Assigned,"October 30, 2018 6:54 am",large pothole in right westbound lane of Forest Hill Ave just east of Chippenham,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011046&type=new_cs180301154109&viewRole=,DPW000011046,Assigned,"October 30, 2018 6:53 am",Pothole in the eastbound right lane of Forest Hill Ave at Jahnke,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002454&type=new_cs180228212504&viewRole=,DPU000002454,Assigned,"October 30, 2018 12:00 am",Storm drain is clogged,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002453&type=new_cs180226204420&viewRole=,DPU000002453,Completed,"October 29, 2018 11:58 pm",Street light is shutting on and off,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002452&type=new_cs180226204420&viewRole=,DPU000002452,Completed,"October 29, 2018 9:19 pm",Streetlight is out .,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011045&type=new_cs180221192758&viewRole=,DPW000011045,Assigned,"October 29, 2018 7:11 pm",Storm debris by the curb for pickup,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011044&type=new_cs180221192758&viewRole=,DPW000011044,Assigned,"October 29, 2018 7:10 pm",Storm debris for pickup.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011043&type=new_cs180220201343&viewRole=,DPW000011043,Assigned,"October 29, 2018 7:08 pm",ADA ramps requested North East and South East corners of Beaumont and Parkwood. One block from Carytown,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011042&type=new_cs180221192758&viewRole=,DPW000011042,Assigned,"October 29, 2018 7:08 pm",No Bulk pickup last week. White commode still. Please pick up.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011041&type=new_cs180220201343&viewRole=,DPW000011041,Assigned,"October 29, 2018 7:05 pm",Ada Ramps requested for all four corners of mccloy and parkwood. Handicap parking on this block. Within one block of carytown,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011040&type=new_cs180220201343&viewRole=,DPW000011040,Assigned,"October 29, 2018 7:01 pm","Ada ramp requested. South east, north east, and north west corners of Belmont and park wood. Handicapped parking on this block. One block from heavily traveled Carytown.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000011039&type=new_cs180301154109&viewRole=,DPW000011039,Assigned,"October 29, 2018 5:41 pm",Sidewalk damaged due to tree blowing down in storm and uplifting sidewalk.,,,,
