Service Request URL,Service Request,Status,Request Date,Description,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004046&type=new_cs180301154109&viewRole=,DPW000004046,Completed,"July 30, 2018 1:50 pm","resident is stating that there is a pothole in front of her house, and there are a couple of by the curve",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000780&type=new_cs180226204420&viewRole=,DPU000000780,Completed,"July 30, 2018 1:27 pm",Street light is out at the sidewalk.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004043&type=new_cs180221194656&viewRole=,DPW000004043,Assigned,"July 30, 2018 1:25 pm",Citizen stated that there is a partially dead tree that he is concerned about falling in front of the property.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004042&type=new_cs180221194032&viewRole=,DPW000004042,Completed,"July 30, 2018 1:17 pm","The alley is located in between 21st St and Mosby in Union Hill. The end of the alley is Cedar St, and there are also openings to 21st and Mosby, right at Princess Anne and Jefferson Park. In the last few weeks the pits and very large and long canyons in the alley have made driving on it very difficult, and the holes seem to get larger every day. The alley is where the residents of 21st and Mosby park and therefore many cars need to drive down it each day.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004039&type=new_cs180221194656&viewRole=,DPW000004039,Assigned,"July 30, 2018 1:03 pm",Lightening hit the tree and it is leaning. Citizen says it may fall any minute,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004038&type=new_cs180221194423&viewRole=,DPW000004038,Assigned,"July 30, 2018 1:01 pm",One way sign has been knocked down on corner of Rogers and carver,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000164&type=new_cs180327173306&viewRole=,RPD000000164,Completed,"July 30, 2018 12:41 pm","Citizen would like to report illegal dumping in this area, she stated that someone left furniture items, trash and household items behind her home.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004033&type=new_cs180221194656&viewRole=,DPW000004033,Assigned,"July 30, 2018 12:37 pm",Says the tree has a branch that could all at any time,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004030&type=new_cs180301154109&viewRole=,DPW000004030,Assigned,"July 30, 2018 12:29 pm",Caller states the sidewalk is uneven and is starting to buckle.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004029&type=new_cs180221194656&viewRole=,DPW000004029,Assigned,"July 30, 2018 12:25 pm",Tree ID: 72022,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000779&type=new_cs180226204420&viewRole=,DPU000000779,Completed,"July 30, 2018 12:18 pm",Resident stating that the street light have no been working since the power line was changed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000778&type=new_cs180228212504&viewRole=,DPU000000778,Assigned,"July 30, 2018 11:58 am",Blocked stormwater drain at corner of West Grace street and Malvern on the TJ High school side. Residents concerned about the hazard and depth of the water plus the potential for mosquito breeding and West Nile virus.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004024&type=new_cs180301154109&viewRole=,DPW000004024,Completed,"July 30, 2018 11:57 am",Pot hole is on the same block as address provided. It damaged her vehicle.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004023&type=new_cs180301154109&viewRole=,DPW000004023,Completed,"July 30, 2018 11:55 am",Street potholes clustered together,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004022&type=new_cs180301154109&viewRole=,DPW000004022,Assigned,"July 30, 2018 11:54 am","Deep hole in the grass area next to sidewalk, directly in front of seniors home. This is urgent.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004017&type=new_cs180301154109&viewRole=,DPW000004017,Assigned,"July 30, 2018 11:40 am",Elevated curb is a tripping hazard,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004016&type=new_cs180301154109&viewRole=,DPW000004016,Assigned,"July 30, 2018 11:37 am",Broken curb needs repair,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004015&type=new_cs180301154109&viewRole=,DPW000004015,Completed,"July 30, 2018 11:36 am",Pothole south side of Seneca Rd at Grove,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004014&type=new_cs180301154109&viewRole=,DPW000004014,Completed,"July 30, 2018 11:35 am",Entrance to alley needs repair,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004013&type=new_cs180301154109&viewRole=,DPW000004013,Completed,"July 30, 2018 11:32 am",road resurfacing needed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004012&type=new_cs180301154109&viewRole=,DPW000004012,Completed,"July 30, 2018 11:31 am",Pothole needs repair,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004011&type=new_cs180221194656&viewRole=,DPW000004011,Assigned,"July 30, 2018 11:29 am",Stump removal needed in City setback- tripping hazard,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004010&type=new_cs180301154109&viewRole=,DPW000004010,Assigned,"July 30, 2018 11:28 am",Sidewalk on west side of Somerset ave 25 feet from Grove Ave near st Stevens episcopal church parking lot. Danger to students and residents.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004009&type=new_cs180301154109&viewRole=,DPW000004009,Completed,"July 30, 2018 11:27 am",Curb repair needed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004008&type=new_cs180301154109&viewRole=,DPW000004008,Assigned,"July 30, 2018 11:26 am",Curb repair needed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004007&type=new_cs180301154109&viewRole=,DPW000004007,Completed,"July 30, 2018 11:25 am",Road resurfacing needed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004006&type=new_cs180301154109&viewRole=,DPW000004006,Assigned,"July 30, 2018 11:24 am",Curb repair needed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004005&type=new_cs180301154109&viewRole=,DPW000004005,Completed,"July 30, 2018 11:24 am",Please repair Malvern Avenue from Monument to Broad Street. It is in complete disrepair with potholes and uneven patches especially near Broad Street. This is around Thomas Jefferson High School and lends to the neglected feeling of the school. Thank you.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004004&type=new_cs180301154109&viewRole=,DPW000004004,Completed,"July 30, 2018 11:22 am",Pothole need repair,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004003&type=new_cs180221194656&viewRole=,DPW000004003,Assigned,"July 30, 2018 11:22 am",the tree is hanging over the street the tree is hanging over the street to the other side. citizen is afraid because branches are falling . and could damage vehicles or hurt someone,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004002&type=new_cs180301154109&viewRole=,DPW000004002,Assigned,"July 30, 2018 11:21 am",Please improve the existing pavement markings all around Thomas Jefferson High School located at 4100 West Grace Street. The crosswalks at all intersections are completely worn. The crosswalks need to be repainted. Cars go too fast and these markings around the school encourage drivers to slow down to protect the students.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004001&type=new_cs180221194656&viewRole=,DPW000004001,Assigned,"July 30, 2018 11:19 am","I am requesting standard maintenance of the trees on the entire perimeter of Thomas Jefferson High School located at 4100 West Grace Street. There are trees that are rotted, there are trees that are scraggly. There are trees whose limbs are blocking the sidewalk. There is also a stump right in front of the school that is completely rotted inside that is a hazard.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000776&type=new_cs180226204420&viewRole=,DPU000000776,Completed,"July 30, 2018 11:18 am",4600 Cary St Rd,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003999&type=new_cs180221194656&viewRole=,DPW000003999,Assigned,"July 30, 2018 11:16 am",Tree limbs are hanging over citizens house and fence very dangerous walking as well please remove limbs from tree asap,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003998&type=new_cs180301154109&viewRole=,DPW000003998,Assigned,"July 30, 2018 11:15 am",Side on three Chopt used by residents and schoolchildren going to St. Bridget’s. Raised and broken by tree roots,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003997&type=new_cs180221194032&viewRole=,DPW000003997,Assigned,"July 30, 2018 11:14 am",Caller states there a lot of potholes in the alley - he states it has not been resurfaced in many years.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000775&type=new_cs180228212904&viewRole=,DPU000000775,Assigned,"July 30, 2018 11:07 am",Because of heavy rains there is standing water,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000774&type=new_cs180226204420&viewRole=,DPU000000774,Completed,"July 30, 2018 11:06 am",Light out,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003994&type=new_cs180221192659&viewRole=,DPW000003994,Completed,"July 30, 2018 10:41 am",THEIR WAS A MUD SLIDE AT 4609 WHITING CIRCLE AND THE MUD AND BRICKS ARE IN THE MIDDLE OF THE STREET NEAR THE ROUND ABOUT NEAR,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003993&type=new_cs180221190731&viewRole=,DPW000003993,Completed,"July 30, 2018 10:35 am",Wants a loading zone sign for his restaurant at 901 W. Marshall St.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003992&type=new_cs180221192659&viewRole=,DPW000003992,Completed,"July 30, 2018 10:31 am",Mud and Dirt,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003991&type=new_cs180221192659&viewRole=,DPW000003991,Completed,"July 30, 2018 10:25 am",Sofa and other bulk item on the sidewalk.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003990&type=new_cs180221190731&viewRole=,DPW000003990,Completed,"July 30, 2018 10:24 am",THERE IS A 2 WAY STOP SIGN HERE HE WOULD LIKE A 4 WAY STOP SIGN,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003989&type=new_cs180221190731&viewRole=,DPW000003989,Assigned,"July 30, 2018 10:22 am",RESIDENT IS CALLING BECAUSE HE WOULD LIKE TO HAVE A NO TRUCK SIGN PUT UP IN HIS COMMUNITY BECAUSE SOME OF THE RESIDENTS ARE COMPLAINING,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003987&type=new_cs180221194457&viewRole=,DPW000003987,Assigned,"July 30, 2018 10:18 am",Vegetation in the roundabout need to be cut asap.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003985&type=new_cs180301154109&viewRole=,DPW000003985,Completed,"July 30, 2018 10:10 am","Sidewalk work being done at Garrett Street from Sunset Ave to the Alley at Walpole Friday night. No cones, signs, or warning tape were placed. Please discuss with the subcontractor and add safety measures ASAP.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003984&type=new_cs180301154109&viewRole=,DPW000003984,Completed,"July 30, 2018 10:04 am",Looks like a pothole repair was done here but it is starting to sink in and creating a new pothole,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003982&type=new_cs180221194656&viewRole=,DPW000003982,Assigned,"July 30, 2018 9:45 am",citizen was told by comcast that trees need to be cut down because she can get any single for cable services,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003981&type=new_cs180301154109&viewRole=,DPW000003981,Completed,"July 30, 2018 9:45 am",The pothole is located across from the old Oak Grove Elementary School.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000772&type=new_cs180228212904&viewRole=,DPU000000772,Assigned,"July 30, 2018 9:40 am","ALLEY WAY GRAVEL IS WASHED TO THE FRONT OF HER HOUSE AND NOW THE DITCH IS STOPPED UP AND THERE IS STANDING WATER,.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003980&type=new_cs180221194656&viewRole=,DPW000003980,Assigned,"July 30, 2018 9:34 am","Tree fall occurred on Friday evening. States that tree is huge (at least 25% of the tree fell), its blocking the sidewalk and is also leaning on the gate. The location of tree is in the direction of homeowner's property and because its old, it's likely to do major damage when it finally falls.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003979&type=new_cs180221194656&viewRole=,DPW000003979,Assigned,"July 30, 2018 9:34 am",Dead pine tree in the median of Three Chopt Road between Bandy Field and Stuart Avenue,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003978&type=new_cs180301154109&viewRole=,DPW000003978,Completed,"July 30, 2018 9:30 am",This is a pothole near the curb that needs to be looked,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003977&type=new_cs180221194656&viewRole=,DPW000003977,Assigned,"July 30, 2018 9:27 am",Citizen says he thinks the tree is rotten and wants someone to come out and look at it,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003975&type=new_cs180301154109&viewRole=,DPW000003975,Assigned,"July 30, 2018 9:24 am",Entire street is littered with potholes.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003973&type=new_cs180221194423&viewRole=,DPW000003973,Completed,"July 30, 2018 9:21 am",Sign pole is broken completely off. Needs to be replaced. Sign is supposed to be between Hanover and Stuart. 3 inches of broken sign is sticking up out of the ground.,,,,,,,,
